app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
com_tapastic,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.226377951117968,2.282899011603201,0,9.596268905392986,11.089392740788481,3.9162917603240404,0.01288055815937122,0.7646597615106503,2.592331506441287,0
com_rapido_passenger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8736491144550325,1.9480729259321379,0,9.420432444577783,11.088063172085553,3.0359441408474375,0.02841700723378609,0.7660332651924356,2.9658438740264432,0
com_catalinagroup_callrecorder,0,1,1,1,1,1,0,1,0,0,1,0,0,1,9.656681918634499,2.457378640067153,1,9.842595907910157,11.088324612585078,3.8862134597539506,0.011465873880552433,0.8213127995832251,2.3775247439681904,0
wp_wattpad,1,1,1,0,0,1,1,1,1,0,0,0,0,1,9.270203546253057,2.0640965884056683,0,9.5432004485879,11.088525921508632,3.864557392161886,0.013575503350768953,0.9250388146983229,3.004740328752463,0
org_telegram_messenger,1,1,1,0,0,1,1,0,0,0,0,0,0,0,7.7775856840686695,2.051051362380072,1,9.18429615496433,11.088903757124033,3.891159481278811,0.03755681117713259,0.8815717537687275,2.882623084859755,0
us_zoom_videomeetings4intune,1,1,1,0,0,1,1,0,1,0,0,0,0,1,9.420684896943454,2.007106317665793,0,9.869458738513398,11.08830397358196,2.9884068862035122,0.01166725409023114,0.7353484378953239,3.8452292942402497,0
com_microsoft_amp_apps_bingweather,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.155057875213537,2.299403515222034,0,9.665153230198195,11.088066343879923,3.096147504664687,0.011034869598151028,0.7625778171994594,3.0246603001828056,0
com_confirmtkt_lite,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.160278002769656,1.9549861994803095,0,9.352447038579154,11.088390062584446,3.0724972666133596,0.01906660448463696,0.7901903662288703,3.0412887619920337,0
notion_id,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.759624457436603,2.2744998123065625,0,9.702144575167729,11.08878367219394,3.890724500748379,0.016289984259303218,0.7730512698795251,2.708963442210822,0
com_talker_acr,1,1,1,0,0,1,1,1,1,0,0,0,0,1,8.291870527986807,2.4763103918255247,0,9.48770778524385,11.08785307093374,3.0159357094218042,0.025804219460952425,0.8686836021802311,2.666702539874068,0
live_sanskriti_android,1,0,1,0,0,1,1,0,1,0,0,0,0,0,9.180112143699002,2.4689965184311413,0,9.846017707023151,11.088100844132798,3.8704132591407787,0.007024489419766345,0.7365534157190503,3.244584524144317,0
calendar_agenda_calendarplanner_agendaplanner,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.674383650094752,2.0904581931932333,0,9.906453193375317,11.089618487288684,3.9065673667289165,0.016656217573975743,0.7439183908168171,3.009050798510701,0
com_microsoft_teams,1,0,0,0,0,0,1,0,1,0,0,0,0,1,8.36517822901596,2.340136240393527,1,9.908985782724393,11.087955594266642,3.063665138185136,0.019965702751987297,0.7305917697719164,2.7609793041096857,0
com_playhome_plus,0,1,0,1,0,1,0,0,1,0,1,0,0,1,8.221656283409756,1.9958659082787824,1,9.370823937015812,11.088611304725866,3.874538526306338,0.02525554300715947,0.8594747046568844,2.3207938148175926,0
com_crunchyroll_crunchyroid,1,1,0,0,0,0,1,0,1,0,0,0,0,1,7.644260946432669,2.304221903889073,0,9.568731625767272,11.088309149952657,3.9087176127461496,0.029795357265816818,0.8651451406828093,2.6220890755131707,0
mobi_mangatoon_novel_portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.497126365955577,2.048786576025188,0,9.788107448401734,11.088707797896298,3.0777448539927605,0.018121791084591995,0.7388615748616163,3.0745463681171623,0
com_catalinagroup_callrecorder,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8.496872389553234,2.316651544418379,0,9.922793279865491,11.088262597395243,3.8962999280964152,0.014978701576149193,0.7459269752603699,2.62226053678107,0
com_suntv_sunnxt,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.183189536717427,1.9303004691417445,0,9.368955297130837,11.08858429623232,3.018670053680684,0.027202724672854502,0.8542197513626475,3.15447694428007,0
com_booking,1,1,1,0,0,1,1,0,1,0,0,0,0,1,7.848063847981237,2.661943645441526,0,9.331327715972938,11.089137711118951,3.0301698854667407,0.023944342679898242,0.984752947499604,2.5318169516006086,0
com_ahaguru_ahazap,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8.135515740476112,2.305611730968238,1,9.797236264682185,11.088166999689342,3.062796402947126,0.0215816464327542,0.7892698969263516,2.7308632884205024,0
com_lushful_app,1,1,1,0,0,1,1,1,0,1,1,0,1,1,9.330070663059486,2.570678835303519,1,9.821221508133359,11.087943555067639,2.98331412877516,0.01571933704739863,0.8592305462914321,2.219066610965374,0
com_deere_anubhuti_main,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.422216030347286,2.3791487518099808,0,9.481588038982,11.088430135833043,3.0813924836098088,0.02653523695428749,0.8342453332312063,2.8235040210383535,0
com_rails_red,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8.132993805527923,2.1623577351376997,0,9.368723905861437,11.087268185248327,3.079497472718907,0.0435544037109738,0.9109515084647763,3.1273453736331858,0
math_games_education_learn_logic_fun,1,1,0,0,0,1,1,0,1,0,0,0,0,0,9.360809793481764,2.088351318683251,0,9.739351490796361,11.08901901085414,3.8829887659963904,0.018354186039567916,0.712292127491979,3.4329751566333964,0
com_babyorgano_store,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9129558738178,2.400540924861073,0,9.83022920378385,11.08822581652467,3.886258492010202,0.02429737021700747,0.7418413282881842,2.956006301783167,0
jp_ne_ibis_ibispaintx_app,1,1,1,0,0,1,1,0,0,0,0,0,0,1,9.29183108138044,2.0447746891592624,1,9.829358095472395,11.08834719869689,3.888067955182267,0.009462100421119916,0.838800207579667,2.9267241742381893,0
com_substack_app,1,1,1,1,1,1,1,1,1,0,0,0,0,1,8.241705030560874,2.624557147393388,0,9.311958512278002,11.089134505370762,3.0804133738017625,0.023850497781348443,1.0030831297407916,2.5738287087544185,0
com_textmeinc_freetone,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8.859820083608541,2.156857922464289,0,9.810070372812067,11.08815083310224,3.0592029893463,0.010284498039072967,0.7073376969694429,3.4391544886472745,0
com_deere_anubhuti_main,1,1,0,0,0,0,1,0,1,0,0,0,0,1,8.098223773184953,2.1839098099506304,1,9.791933413103084,11.088510950502513,3.035246754447257,0.02318593221321083,0.7462792420722997,2.936677784575611,0
com_amazon_avod_thirdpartyclient,1,1,0,0,0,0,1,0,1,0,0,0,0,1,8.168864402281043,2.020977234868034,0,9.57279351746078,11.089244879778484,3.088856629619319,0.019523364413327002,0.7428294926889144,2.9204065831166246,0
org_videolan_vlc,1,1,1,0,0,1,0,0,0,0,1,0,0,1,8.144741674138263,2.297559226532454,0,8.932268520198958,11.08808536668128,3.8837813037303124,0.016124220699147904,0.789610954937119,2.9776155892516387,0
canada_job_search,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.739787414219657,2.290771455942722,0,9.522741160269986,11.089059335805247,3.124493564693292,0.01419051633425764,0.760943413999176,3.108654428584816,0
rto_owner_address_parivahan_car_malik_address_finder,1,1,0,0,0,1,1,0,1,0,0,0,0,0,8.22830896891554,2.0891220835209507,0,9.840627024510626,11.08854182848686,3.906172197791807,0.021529639646873794,0.7279814523199702,2.960474676157593,0
com_booking,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.749641923931833,2.05945208131078,0,9.514133973870228,11.088441420654357,3.077487252865743,0.024102875937582733,0.7837252998529838,2.9297846681077826,0
video_player_audio_player_music,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7.698186726907188,2.1891498803455818,0,9.456920642267727,11.088343638067833,3.8903619004873917,0.011319511299415578,0.7572249950865515,3.0806484752979304,0
com_cleanapp,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8.959412807321739,2.1050552991121183,1,9.992114494936253,11.087834060666736,3.8873174057595317,0.014224081308348194,0.751691278504033,3.0248912936093433,0
com_meb_lunarwrite,1,0,0,0,0,0,1,0,0,0,1,0,0,1,9.474415578468834,2.222209813310854,0,9.748547731049152,11.088953815936797,3.0437459448722333,0.009416506870739166,0.7380321028045528,2.9721737487482205,0
com_codifi_goodwill,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7.932467825132471,2.2985166604295473,1,9.538127483583605,11.08882626321338,3.0466156297765776,0.028592674569793287,0.8103770132126334,2.868094627435496,0
com_adsk_sketchbook,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.211226817898737,1.955463572572337,1,9.705951351864094,11.08937439588939,3.046387570317599,0.02779619453777566,0.7389667695474748,2.9688570297594605,0
info_vehicle_rto_car,1,1,0,1,1,1,0,0,1,0,0,0,0,0,9.034486646675667,2.202436687026867,0,9.477989268881371,11.088957093083204,3.915603349282723,0.013596992069318277,0.768661494171974,3.184419492187206,0
myradio_radio_fmradio_liveradio_radiostation,1,1,1,1,1,1,1,1,1,0,0,0,0,1,8.934754172861483,2.1948519728096674,0,9.885902056359617,11.088747010891582,3.88542819283838,0.013924749294713632,0.7283550987897401,2.9506860107797226,0
com_beansprites_emmasworldtownandfamilyFREE,1,1,1,1,1,1,1,0,1,0,0,0,0,1,9.067607142385944,2.668242964566632,1,9.067809337040842,11.087904419198294,3.9049779479483258,0.027370012620762524,0.9544310439841374,2.2711139880472504,0
com_application_zomato,1,0,1,0,1,1,1,1,1,0,1,0,0,1,9.678331973511145,2.2022507473448165,0,9.96302777707493,11.089724535091413,2.98394884715649,0.01080321462544549,0.7040475808603122,2.7429730431177526,0
com_chowman_ordering,1,1,1,0,0,0,1,0,1,0,0,0,0,1,8.479155297530573,2.5514032898291403,1,9.554675677603548,11.088369823379608,3.041490905204026,0.024382933206799448,0.9197948987858441,2.5637174694317872,0
com_amazon_sellermobile_android,1,1,1,0,0,0,1,0,0,0,0,0,0,1,8.05573538177622,2.6500583723658466,1,9.356118884495213,11.088257583431687,3.063876416491652,0.026910435839522438,0.9019898558598088,2.7933920386871294,0
com_tradingview_tradingviewapp,1,1,0,1,1,1,1,1,1,0,0,0,0,1,8.470056053675028,2.414620314873052,0,9.602669008409807,11.08791784980574,3.024073503128649,0.013968968677287358,0.7336978335400756,1.1214565958038083,0
com_airbnb_android,1,1,1,0,0,1,1,1,1,0,0,0,0,1,9.32764468379148,2.458216202508101,0,9.599760407847658,11.089150084715468,3.9013565614680523,0.026581114252767032,0.8875555134693088,2.7918897159828053,0
com_streema_simpleradio,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.732820254393762,2.0476997661540195,0,9.648714555574,11.089278727419925,2.995081322130884,0.02941563686006872,0.7771125853626157,2.636863824049042,0
com_nestopar,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8.694754748538768,2.2179387289379684,0,9.87743203564176,11.088169883733034,3.898136585724617,0.018078608145031913,0.76014004768896,3.362333602339479,0
com_neave_zoomearth,1,1,1,1,1,1,0,0,1,0,0,0,0,0,7.82397438017547,2.204004216151358,0,9.320036486114489,11.087364708528973,3.894703082976256,0.03662631246714705,0.9547803408473687,3.1358725905717093,0
com_microsoft_scmx,1,1,1,0,0,1,1,1,0,1,1,0,1,1,8.89863531001203,2.510936342615333,1,9.677278965471391,11.088454964554906,3.9993819242142417,0.01386564271340579,0.7639850891418372,2.4675641615422177,0
com_ahaguru_ahazap,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.927315595381314,2.266152014826305,0,9.706659429750323,11.088629509878814,3.081056338339896,0.03876251138190899,0.8959999486246125,2.596621037766046,0
com_recz_android,1,1,1,0,0,0,1,0,1,0,0,0,0,0,7.663937318480957,2.4606876064458683,1,9.12974369033756,11.089144081489957,3.879342741893254,0.02662294761871038,0.8411617772615807,2.75768397712168,0
com_ng_labs_markers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.406997268131361,2.2922641977707854,0,9.615128238000157,11.088930293746767,3.9011221216942844,0.023740996880746427,0.8398460441204436,3.8382712755570547,0
com_maxmpz_audioplayer,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.016167343336987,2.299921570252085,1,9.349355707656864,11.08754884941619,3.037068965622448,0.027392171011279873,0.8055442041737475,3.138168185818392,0
jp_co_canon_ic_cameraconnect,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.831676206993972,2.202157858586319,1,9.897233016835846,11.088497956308734,3.873241577664535,0.013918361341383896,0.8010630053261653,2.282502438866797,0
canada_job_search,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9.185946919082944,2.3042511414288374,0,9.778983077022556,11.08901933773104,3.049521790792235,0.00894618990338426,0.7434499202055089,3.0729559489702587,0
com_syst_tufeelive,0,1,0,1,1,1,0,0,1,0,0,0,0,0,8.08646515704181,2.4464972207965547,0,9.333102932139333,11.088423625212142,3.0824572006335957,0.044031868620272085,0.7640632758261944,2.919768694520478,0
com_square_enix_android_googleplay_mangaup_global,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8.982558396128377,2.59766640467886,1,9.495764449783819,11.089065372698984,3.8789777368199756,0.007108437804843356,0.7515623123463702,2.9369834646435393,0
com_magic_retouch,0,1,1,1,1,1,1,1,0,0,1,0,0,1,9.241418986045169,2.1951928327854278,0,9.797929682609956,11.088749602821371,4.136861160632764,0.010384507324574938,0.7537764032508678,2.933912474841893,0
com_pm_ambanimatkad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.504109040434248,2.01763687730024,0,9.877859308879883,11.087732404838032,3.9103004464522013,0.008104861642481413,0.7532652996838624,3.0340448721766364,0
com_thinkdirty_thinkdirtyapp,1,1,1,0,0,1,1,1,0,1,1,0,1,1,9.289165109668252,2.473789951813735,0,9.777157006024783,11.088988111292656,3.8864530526789274,0.006313254833130377,0.8169721198914413,2.5838539264898097,0
info_vehicle_rto_car,1,1,1,0,0,1,1,0,1,0,0,0,0,0,9.250366003870159,2.418190068869382,0,9.723479519928594,11.088365734086423,3.881285096333705,0.013914349886442074,0.778843783200936,3.1384592398321134,0
com_amazon_kindle,1,1,1,0,0,1,1,0,0,0,0,0,0,1,9.515989719648513,2.177447930530981,0,9.83659415937292,11.089078408744019,2.960835878647859,0.00631058966962836,0.7606545686165775,3.8635170499734146,0
com_pixverseai_pixverse,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8.428453968722055,2.2709604393021317,0,9.786871164024166,11.088984875049494,3.0229076909645,0.010632018237857931,0.7526921939809063,3.3199957548719556,0
com_aige_hipaint,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7.559539738559853,1.9808391397624014,0,9.584422684444773,11.088362756558666,3.885935945840809,0.03826509315970068,0.7634354303016685,2.996815529436766,0
us_zoom_videomeetings4intune,1,0,1,0,0,1,1,0,0,0,0,0,0,1,9.94145848476801,2.2108837357669806,0,10.022891099638436,11.089362693563041,3.8925900546770205,0.001750250580557517,0.6934768687884998,3.1575312445610737,0
com_syst_tufeelive,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.193338042431895,2.207059138091184,0,9.731926174369962,11.088563728977467,3.061334959591596,0.015539521683124535,0.796979844937931,2.8992120815038427,0
to_blend_mobile_app,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.53279956404721,2.2977136347049303,1,9.728863687793055,11.0880465511202,3.053288866059897,0.017587641445925582,0.7929949396871434,2.4911326270197502,0
com_netflix_mediaclient,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.08056555601282,2.0654098712714344,1,9.76990075756445,11.087841872393206,4.037224903011952,0.0165305234911735,0.7922499177459287,2.81811393724624,0
com_collabow,1,1,1,1,1,1,1,0,1,0,0,0,0,0,8.279577396594245,2.302404561605078,0,9.710503068507256,11.088871621738754,2.937416152489963,0.018031022119879423,0.7467598748319728,3.340665198582741,0
org_ieee_mobile_mcoe_ieee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.887077903589944,2.118145122923063,0,9.634394669450312,11.088259805058593,3.8931923758607736,0.03070600604893983,0.7570856425895707,2.9127485680258856,0
com_pratilipi_mobile_android,0,1,1,1,1,1,1,1,0,0,0,0,0,1,8.365579591019362,2.307705706313476,0,9.425159204267013,11.08828676502515,2.998622113720859,0.029622705795381114,0.8679717458523502,2.7670254840147077,0
tech_baatu_parentcop,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8.164395677251148,2.332114395705854,0,9.575766781762274,11.088956917983044,3.093211509290949,0.032832661196284835,0.7897695457415135,2.892751396798741,0
uplayer_video_player,1,1,0,1,1,1,1,0,0,0,0,0,0,0,7.871806719843172,2.4806671259226674,1,9.458986461714717,11.088205116975864,3.058161436717432,0.0313025941508079,0.7780938013040345,2.5520266859765957,0
com_amapps_media_music,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7.5222289510972224,2.514380293242712,1,8.658537328970672,11.088580278398833,2.976544460751101,0.03184841838354968,0.8093034339762428,2.3963916917809938,0
video_player_audio_player_music,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.606001775787875,1.9899881028857083,0,9.661527205306475,11.088730568754963,3.886460020512939,0.03749373275626684,0.7422379203770123,2.770864194571926,0
live_weather_vitality_local_channel_forecast,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.99509332063321,2.605765428750692,0,9.67171484222487,11.088472487033807,2.973757139594695,0.014681897172139058,0.9075801086341322,3.4830184747707076,0
com_amazon_sellermobile_android,1,1,1,1,1,1,1,0,1,0,0,0,0,0,7.723717897981476,2.55004291183781,0,9.487788137289648,11.08850097055104,3.897171269559171,0.03196035695696572,0.8678286390222544,1.72123559431787,0
zynoff_mobile,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8.361841431796357,2.354489852835142,1,9.083547423518294,11.088409355413859,3.1134139341356684,0.015861138076508373,0.8409052528536632,2.6466155157862583,0
com_microsoft_scmx,1,0,1,0,0,1,1,0,0,1,1,0,1,1,9.29638282023587,2.310849850242829,1,9.752479367025563,11.088312179997768,3.891146462835946,0.014010173146964884,0.7684017034537282,3.003388369144809,0
com_snapchat_android,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.655726828340642,1.9589409972568914,0,9.28158758900811,11.089062978193198,4.1189192188402695,0.015250377339234565,0.7796958030758054,2.900276294384782,0
org_videolan_vlc,1,0,0,0,0,0,1,0,1,0,0,0,0,1,9.3042884960506,2.2787591619012426,1,9.955989508038046,11.088926688708018,3.8807483047802926,0.013018901105716756,0.733309317208019,3.70770162442516,0
com_ludo_king,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.919472470088189,1.9704121567012094,1,9.570210643710997,11.088640375069009,3.888196729570353,0.01653867253019407,0.7537005015167857,3.12360003624298,0
com_amazon_kindle,1,1,1,0,0,0,1,0,1,0,0,0,0,1,8.462754764955104,2.0035611139942513,0,9.619129539594855,11.08887317729963,3.0525329701501676,0.024131661188411625,0.7712314731293355,2.9880557419319107,0
com_casttv_castforchromecast_screencast,1,1,0,1,1,1,0,0,1,0,0,0,0,0,9.545090210989958,2.281495151658522,0,9.914950720543644,11.087629325551017,3.872435980983234,0.004736758829529843,0.7405458451266247,3.1130498694416953,0
com_amapps_media_music,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7.390956443393749,2.1794107658356046,1,9.372131442522175,11.089246015422649,2.987292433439291,0.035969040129240556,0.8003977899648773,2.665837424853404,0
bulksenderwa_marketingviawa_wabulksender,1,1,0,1,1,1,1,0,1,0,0,0,0,1,9.655968356811917,2.3166905928345325,0,9.886261928934074,11.088924411644363,3.9024281050712477,0.010252657286843369,0.761147223626063,3.306514053828209,0
com_talker_acr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.909154518888773,2.5067867367004157,1,9.527146768266057,11.087990524178116,3.888111344393122,0.02697004468766775,0.7738037091678373,2.872715954169397,0
com_plexapp_android,1,1,0,1,0,1,1,1,1,0,1,0,0,0,8.471200141063832,2.055905633373085,0,9.792629270874754,11.088263612741347,3.106536808814028,0.01572671164133208,0.7694817600017039,2.7132398107586173,0
com_apalon_weatherradar_free,1,1,1,1,1,1,1,1,0,0,0,0,0,1,8.34516288074219,2.169381597508301,0,9.637401376855456,11.088217964370946,3.0480613822500495,0.009818454686375643,0.7612372788064568,3.109851864216809,0
in_rootzorganics,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7.350134404460659,2.4917883060794854,1,9.477496973917663,11.0879717800202,3.863690694175884,0.026089067100946287,0.8099199604237151,2.392597959437922,0
com_photo_android_camera,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7.866405096177631,2.0203674561609573,0,9.434948798989993,11.088534553785053,3.8888976667175736,0.019226426552749663,0.7524375853844195,3.5358757219899695,0
live_weather_vitality_local_channel_forecast,1,1,1,0,0,1,1,1,1,0,0,0,0,1,8.272921130353685,2.4638322298924633,0,9.847000083238267,11.0884809195281,3.9044493643696145,0.01718806615791056,0.7810284911080666,3.0620103151842946,0
tech_baatu_parentcop,1,1,1,0,0,0,0,1,0,0,0,0,0,0,8.060179142903694,2.2864341384443843,1,8.97743279033371,11.08827259358981,3.888978357450605,0.023775412067779028,0.8718917283448147,2.6604882932913916,0
com_maxmpz_audioplayer,1,1,0,0,1,1,0,0,1,0,0,0,0,1,8.192342257141743,2.318125697619281,1,9.549352998384451,11.088187030728713,4.147001146712013,0.03406829668847341,0.7646604079773491,2.3799968710973114,0
org_telegram_messenger,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8.440360721781142,2.2932640988137503,1,9.491739744977842,11.088897242814223,3.9058124683527686,0.009029075330589924,0.7749670107614519,2.465163390157671,0
yesmadamservices_app_com_yesmadamservices,1,1,0,0,0,1,0,0,1,0,0,0,0,1,8.519076739039646,2.178575208958279,1,9.88513819810678,11.087824962439605,3.1152791892326586,0.016886222394199756,0.7469713766228259,2.53581522555141,0
com_microsoft_todos,1,1,1,0,1,1,1,1,1,0,0,0,0,0,8.928624022161625,2.21212042140219,1,9.470021294655286,11.08886009384618,3.9022517955828673,0.01711472052740345,0.7769096605376632,3.1847054861682675,0
rto_owner_address_parivahan_car_malik_address_finder,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7.781985575866662,2.29365115194645,1,9.366576886979718,11.08849941404612,3.906806406868635,0.011566519333697026,0.7862614490718649,2.967405986288835,0
bulksenderwa_marketingviawa_wabulksender,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.160306478136688,2.1877627138735103,0,9.693848439692479,11.088338272825053,3.052153494815428,0.012818956567032311,0.7618490213306474,3.2123059642731016,0
com_confirmtkt_lite,1,1,1,0,0,1,0,1,0,0,0,0,0,1,9.138771513989154,2.3929031238755987,0,9.725622576321861,11.087808083710824,3.8969213074786424,0.00969314538883895,0.7710648379204942,2.827747067050814,0
railrestro_mobile_app,1,1,1,0,0,1,1,0,0,0,0,0,0,1,7.631588726059571,2.305800932063257,1,9.621337859818578,11.0884045270698,3.8715693087831333,0.01989799413514168,0.811089401463294,2.707021245092042,0
com_newleaf_app_android_victor,1,1,1,1,1,1,1,0,1,0,0,0,0,1,7.8765334815728805,2.0714343251211575,0,9.537589609210015,11.088394898163523,3.049311138688361,0.017067283094311193,0.7861575676272585,3.19110587145789,0
com_microsoft_todos,1,1,0,1,1,1,1,1,1,0,0,0,0,1,8.455692959187239,2.300649631707649,0,9.788464112737454,11.089437596448283,3.0960092348080965,0.014002152522029375,0.7505009629511926,3.334532933246819,0
pedometer_stepcounter_calorieburner_pedometerforwalking,1,1,1,0,1,1,0,0,0,0,0,0,0,0,7.948137850514266,2.1827765785955395,1,9.877897428290604,11.088953521680947,3.0426910884219,0.013878912321191808,0.7703174801086418,3.146935245548463,0
com_marutiapps_trendingapps_rtovehicleinformation,1,1,1,0,0,1,1,0,1,0,0,0,0,1,9.441912837450191,2.060684557183375,1,9.703374223094128,11.08870682510353,2.9823332350983343,0.008614948284416366,0.7706379555385953,3.4225224554021287,0
com_coindcx_btc,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.202554597979157,1.9531530439034497,0,9.678059231562804,11.08846266303587,3.9064901814682926,0.013089049165721452,0.7237585964576584,2.652699186101082,0
com_airbnb_android,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.142692438808332,2.0455417019356776,1,9.498432978058405,11.088818835355456,3.101464641359864,0.01986732464732492,0.7971404676559809,0.0,0
