app_name,act_com.facebook.ads.audiencenetworkactivity,srv_androidx.work.impl.background.systemalarm.systemalarmservice,act_com.android.billingclient.api.proxybillingactivity,perm_android.permission.get_accounts,act_com.applovin.mediation.maxdebuggeradunitdetailactivity,srv_com.google.android.datatransport.runtime.scheduling.jobscheduling.jobinfoschedulerservice,act_com.applovin.mediation.maxdebuggertcfconsentstatuseslistactivity,perm_com.google.android.gms.permission.ad_id,act_com.applovin.mediation.maxdebuggermultiadactivity,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,act_com.google.android.gms.ads.outofcontexttestingactivity,perm_android.permission.request_ignore_battery_optimizations,act_com.bytedance.sdk.openadsdk.activity.ttlandingpageactivity,prv_com.google.firebase.provider.firebaseinitprovider,act_com.bytedance.sdk.openadsdk.activity.ttvideolandingpagelink2activity,act_com.applovin.sdk.applovinwebviewactivity,act_com.applovin.mediation.maxdebuggertestmodenetworkactivity,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.access_coarse_location,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,perm_android.permission.post_notifications,prv_androidx.startup.initializationprovider,perm_android.permission.foreground_service,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,act_com.applovin.mediation.maxdebuggeractivity,act_com.applovin.mediation.maxdebuggerdetailactivity,act_com.google.android.play.core.common.playcoredialogwrapperactivity,perm_android.permission.read_media_video,act_com.applovin.mediation.maxdebuggercmpnetworkslistactivity,perm_android.permission.read_media_images,rcv_androidx.work.impl.diagnostics.diagnosticsreceiver,rcv_androidx.profileinstaller.profileinstallreceiver,act_com.google.android.gms.auth.api.signin.internal.signinhubactivity,perm_com.google.android.c2dm.permission.receive,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,srv_androidx.room.multiinstanceinvalidationservice,act_com.google.android.gms.common.api.googleapiactivity,perm_android.permission.access_fine_location,act_com.applovin.mediation.maxdebuggerwaterfallsegmentsactivity,srv_com.bytedance.sdk.openadsdk.multipro.aidl.binderpoolservice,act_com.bytedance.sdk.openadsdk.activity.ttdelegateactivity,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,prv_androidx.core.content.fileprovider,prv_com.facebook.ads.audiencenetworkcontentprovider,act_com.bytedance.sdk.openadsdk.activity.ttinterstitialactivity,perm_android.permission.read_phone_state,srv_com.google.android.gms.measurement.appmeasurementjobservice,prv_com.google.android.gms.ads.mobileadsinitprovider,act_com.bytedance.sdk.openadsdk.activity.ttfullscreenexpressvideoactivity,prv_com.squareup.picasso.picassoprovider,act_com.applovin.adview.applovinfullscreenactivity,perm_android.permission.get_tasks,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,perm_android.permission.change_wifi_state,perm_com.google.android.finsky.permission.bind_get_install_referrer_service,act_com.applovin.creative.maxcreativedebuggeractivity,act_com.applovin.mediation.maxdebuggertcfstringactivity,act_com.applovin.mediation.hybridads.maxhybridnativeadactivity,perm_com.android.vending.billing,act_com.bytedance.sdk.openadsdk.activity.ttfullscreenvideoactivity,perm_com.applovin.array.apphub.permission.bind_apphub_service,prv_com.applovin.sdk.applovininitprovider,act_com.bytedance.sdk.openadsdk.activity.ttappopenadactivity,perm_android.permission.read_logs,act_com.applovin.mediation.maxdebuggeradunitslistactivity,srv_com.google.firebase.sessions.sessionlifecycleservice,perm_android.permission.receive_user_present,act_com.applovin.creative.maxcreativedebuggerdisplayedadactivity,rcv_com.google.android.datatransport.runtime.scheduling.jobscheduling.alarmmanagerschedulerbroadcastreceiver,act_com.bytedance.sdk.openadsdk.activity.ttinterstitialexpressactivity,srv_com.google.android.datatransport.runtime.backends.transportbackenddiscovery,rcv_com.google.android.gms.measurement.appmeasurementreceiver,act_com.applovin.mediation.maxdebuggeradunitwaterfallslistactivity,act_com.bytedance.sdk.openadsdk.activity.ttrewardvideoactivity,perm_android.permission.access_adservices_attribution,srv_com.google.firebase.components.componentdiscoveryservice,perm_android.permission.foreground_service_media_playback,perm_android.permission.call_phone,prv_com.facebook.internal.facebookinitprovider,perm_android.permission.write_settings,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,act_com.applovin.mediation.maxdebuggerunifiedflowactivity,act_com.bytedance.sdk.openadsdk.activity.ttrewardexpressvideoactivity,perm_android.permission.access_adservices_ad_id,act_com.bytedance.sdk.openadsdk.activity.ttadactivity,perm_android.permission.mount_unmount_filesystems,act_com.bytedance.sdk.openadsdk.activity.ttplayablelandingpageactivity,srv_androidx.work.impl.foreground.systemforegroundservice,srv_com.applovin.impl.adview.activity.fullscreenadservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.read_media_audio,act_com.applovin.mediation.maxdebuggertestlivenetworkactivity,act_com.applovin.mediation.hybridads.maxhybridmrecadactivity,act_com.applovin.mediation.maxdebuggertcfinfolistactivity,perm_android.permission.access_location_extra_commands,srv_com.google.android.gms.ads.adservice,act_com.bytedance.sdk.openadsdk.activity.ttwebsiteactivity,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,perm_android.permission.access_adservices_topics,act_com.google.android.gms.ads.adactivity,srv_com.google.firebase.messaging.firebasemessagingservice,srv_androidx.work.impl.background.systemjob.systemjobservice,act_com.google.android.gms.ads.notificationhandleractivity,has_fatal_exception,read_contacts,write_file,access_location,activity_started,used_sendtextmessage,used_requestnetwork,suspicious_user_agent,avg_flow_duration,min_inter_arrival_time,total_packets,dns_queries,uncommon_ports_used,max_inter_arrival_time,unique_flows,many_unique_ips,avg_packet_size,unique_dest_ips,min_packet_size,high_dns_queries,ip_only_traffic,max_packet_size,frequent_beaconing_detected,std_packet_size,avg_inter_arrival_time,total_bytes,skew_packet_size,flow_entropy,label
revive_app,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.008509851634187,0.0,8.85609105525229,0.0,0,2.8940293819958565,2.6390573296152584,0,9.819315620343223,2.302585092994046,3.8918202981106265,0,1,11.088476294450215,0,10.23401505976048,0.008509851634187,18.675209769873412,0.5053156258621087,0.7385606471575903,0
yesmadamservices_app_com_yesmadamservices,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.009445348103305,0.0,8.730367211692958,0.0,0,3.1831908222534744,2.302585092994046,0,9.261612188033835,2.0794415416798357,4.110873864173311,0,1,11.088476294450215,0,10.030015281196343,0.009445348103305,17.991722792367945,0.3784559073988653,0.7612218836208797,0
ringtonemaker_musiccutter_customringtones_freeringtonemaker,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0202272468057511,0.0,7.904334842085095,0.0,0,2.908797083570172,2.4849066497880004,0,9.525653416932936,2.1972245773362196,3.8918202981106265,0,1,11.088904252333467,0,10.12883646623385,0.0202272468057511,17.429546119201248,0.4341800000467713,0.7728698733219747,0
weather_radar_alert,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0149651365123604,0.0,8.31996102188653,0.0,0,2.956029291188763,2.1972245773362196,0,9.285137903739214,1.9459101490553132,3.044522437723423,0,1,11.088476294450215,0,10.031008029870492,0.0149651365123604,17.60476251576239,0.3856711221440504,0.7320627605912666,0
screenrecorder_recorder_editor,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0098025227051756,0.0,8.649448770536708,0.0,0,3.2903681234871907,2.3978952727983707,0,9.785129233139251,2.0794415416798357,3.8918202981106265,0,1,11.088476294450215,0,10.22323314392125,0.0098025227051756,18.434346490824037,0.496033842919711,0.723085183594228,0
redwhite_cricket_liveline_score,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0226018698051686,0.0,7.836764783264067,0.0,0,2.4286297295931973,2.70805020110221,0,9.369448602274725,2.302585092994046,3.8918202981106265,0,1,11.088476294450215,1,10.06646799664002,0.0226018698051686,17.205733102479197,0.4017768541944412,0.7764693670697638,0
us_zoom_videomeetings,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0.0045414351079293,0.0,9.412546252075511,0.0,0,2.8976612374840727,2.772588722239781,0,9.905082419764884,2.3978952727983707,4.110873864173311,0,1,11.089209824443223,0,10.260035510613836,0.0045414351079293,19.31749705834361,0.5282401224538507,0.7492115633223303,0
th_co_bualuang_blsgo,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0126991756759615,0.0,8.382747094863314,0.0,0,2.7572186450777383,2.4849066497880004,0,9.700952365094084,2.1972245773362196,3.8918202981106265,0,1,11.088476294450215,0,10.19514879961416,0.0126991756759615,18.083409440162,0.4743123092753911,0.7681672658074983,0
videoeditor_videomaker_videoeditorforyoutube,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0114849228563214,0.0,8.515992470839718,0.0,0,3.3271028060975256,2.0794415416798357,0,9.345100108115355,1.9459101490553132,4.110873864173311,0,1,11.088476294450215,0,10.063221500937598,0.0114849228563214,17.860804939715635,0.3950150625012526,0.7613955151473699,0
za_co_shoprite_sixty60,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0051520913812064,0.0,9.293393927111468,0.0,0,2.8914882975679763,2.4849066497880004,0,9.74760967172402,2.1972245773362196,3.8918202981106265,0,1,11.088476294450215,0,10.21588222301544,0.0051520913812064,19.040853133911934,0.4842737984569421,0.733755898863624,0
railrestro_mobile_app,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0275431607641339,0.0,7.6586995582682995,0.0,0,2.7086043230609715,2.6390573296152584,0,9.16489644426727,2.302585092994046,3.044522437723423,0,1,11.088476294450215,0,9.978967158631358,0.0275431607641339,16.823019365134762,0.3640389017319213,0.8470483183458484,0
todolist_scheduleplanner_dailyplanner_todo_reminders,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0198678862629542,0.0,7.919719760924575,0.0,0,2.864240683947057,2.0794415416798357,0,9.485064469508094,1.9459101490553132,4.110873864173311,0,1,11.088476294450215,0,10.11405668365955,0.0198678862629542,17.40434470674075,0.4250763728265738,0.738052408432888,0
