app_name,srv_androidx.room.multiinstanceinvalidationservice,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,perm_android.permission.access_adservices_topics,prv_com.google.firebase.provider.firebaseinitprovider,srv_androidx.work.impl.background.systemjob.systemjobservice,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,srv_com.google.android.datatransport.runtime.backends.transportbackenddiscovery,act_com.google.android.play.core.common.playcoredialogwrapperactivity,perm_com.google.android.finsky.permission.bind_get_install_referrer_service,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,rcv_com.google.android.gms.measurement.appmeasurementreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,rcv_com.google.android.datatransport.runtime.scheduling.jobscheduling.alarmmanagerschedulerbroadcastreceiver,srv_androidx.work.impl.background.systemalarm.systemalarmservice,srv_com.google.firebase.components.componentdiscoveryservice,perm_com.google.android.gms.permission.ad_id,perm_android.permission.access_adservices_attribution,srv_com.google.android.datatransport.runtime.scheduling.jobscheduling.jobinfoschedulerservice,prv_com.google.android.gms.ads.mobileadsinitprovider,srv_com.google.android.gms.measurement.appmeasurementjobservice,perm_android.permission.foreground_service,srv_androidx.work.impl.foreground.systemforegroundservice,srv_com.google.android.gms.ads.adservice,rcv_androidx.work.impl.diagnostics.diagnosticsreceiver,rcv_androidx.profileinstaller.profileinstallreceiver,act_com.google.android.gms.ads.outofcontexttestingactivity,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,perm_android.permission.post_notifications,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,prv_androidx.startup.initializationprovider,perm_android.permission.access_adservices_ad_id,srv_com.google.android.gms.measurement.appmeasurementservice,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,access_location,write_file,used_requestnetwork,read_contacts,used_sendtextmessage,has_fatal_exception,activity_started,max_inter_arrival_time,unique_dest_ips,avg_inter_arrival_time,uncommon_ports_used,suspicious_user_agent,skew_packet_size,flow_entropy,std_packet_size,ip_only_traffic,high_dns_queries,total_bytes,dns_queries,many_unique_ips,min_packet_size,avg_packet_size,min_inter_arrival_time,total_packets,frequent_beaconing_detected,max_packet_size,avg_flow_duration,unique_flows,label
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2.5785761616313305,1.9459101490553132,0.0145341264732367,0,0,0.4465283636308435,0.7495261220626176,10.148974225281084,1,0,17.235452360160455,0.0,0,3.8918202981106265,9.58013077291895,0.0,7.655864017616056,0,11.088476294450215,0.0145341264732367,2.0794415416798357,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2.2863919766455933,2.3978952727983707,0.0075482165623672,0,0,0.3663660226519538,0.8193632097608329,9.976741808504022,1,0,17.252204161361895,0.0,0,3.8918202981106265,9.168979748625164,0.0,8.083637203141548,0,11.088476294450215,0.0075482165623672,2.70805020110221,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2.5785761616313305,1.9459101490553132,0.0145341264732367,0,0,0.4465283636308435,0.7495261220626176,10.148974225281084,1,0,17.235452360160455,0.0,0,3.8918202981106265,9.58013077291895,0.0,7.655864017616056,0,11.088476294450215,0.0145341264732367,2.0794415416798357,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2.2863919766455933,2.3978952727983707,0.0075482165623672,0,0,0.3663660226519538,0.8193632097608329,9.976741808504022,1,0,17.252204161361895,0.0,0,3.8918202981106265,9.168979748625164,0.0,8.083637203141548,0,11.088476294450215,0.0075482165623672,2.70805020110221,1
000183CF190B53ABAF0E6B9C5D6F44B7804334C5DB3ACB2308E7CC3259122C3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.394161394663825,2.1972245773362196,0.0123540961976051,0,0,0.3301347034674624,0.8130283523512759,9.89629231012314,1,0,16.6879233479793,0.0,0,3.044522437723423,8.96847667232727,0.0,7.720017940432244,0,11.088476294450215,0.0123540961976051,2.3978952727983707,1
000117948810F5DE07F0B296F68535C72B68E4A74B695CE08C488E319FCBF906,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2.5772874759855715,1.6094379124341005,0.0263699141931427,0,0,0.2519534418880397,0.7288496061762284,9.511054832868153,1,0,15.212078712469172,0.0,0,4.110873864173311,8.282814550836298,0.0,6.930494765951626,0,11.071330462204312,0.0263699141931427,1.9459101490553132,1
00026B5BA69D84234A229C2638D90FB4287B1C7E5DF5987F6E3028AA02EF1CD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.236175493664185,1.3862943611198906,0.0168476039973177,0,0,0.4355273860756343,0.6989239723898518,10.12116591271444,1,0,17.023940615270806,0.0,0,4.110873864173311,9.521827326646155,0.0,7.502738210754851,0,11.088476294450215,0.0168476039973177,1.3862943611198906,1
00016A9CC8E89A55E827BC17B84FC9C0F23A5FF5B21ADA378688DDB3D64A16EF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.6581962415398592,2.0794415416798357,0.0196636458494394,0,0,0.3274416789205274,0.7251239656482804,9.840132042446902,1,0,16.133141196950174,0.0,0,3.8918202981106265,8.903438250322733,0.0,7.2305631534092925,0,11.088476294450215,0.0196636458494394,2.1972245773362196,1
00021576BF9645ECAD95279718EBC3ED25B3E0F9C667ABE950CF4B42A9453996,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2.1235128557784204,1.3862943611198906,0.0112735049517594,0,0,0.4617748674702887,0.6937653080860331,10.166070887751143,1,0,17.415135047399644,0.0,0,3.8918202981106265,9.63866515397868,0.0,7.776954403322442,0,11.088476294450215,0.0112735049517594,1.3862943611198906,1
00012E8F2E49E601EDC786CABAB52FA844D50ADD7D3D09EFD7F8B23E6BA42EFB,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2.1160464544348314,1.9459101490553132,0.0081178738756928,0,0,0.3807765912626878,0.7729569593839182,10.029739334496128,1,0,17.535346574861265,0.0,0,3.8918202981106265,9.268248742786378,0.0,8.267448958304849,0,11.088476294450215,0.0081178738756928,2.0794415416798357,1
000287DD9FB45D48634157C56FDE589F5F6D1D27070827296121C723E3B5941C,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.9832080054725332,1.9459101490553132,0.0259340035783214,0,0,0.3546106019764988,0.8125935649812127,9.92855317782996,1,0,16.147790851664162,0.0,0,3.8918202981106265,9.08400026635676,0.0,7.064759027791802,0,11.088476294450215,0.0259340035783214,1.9459101490553132,1
musicplayer_mp3player_musicapp,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.549755752296431,2.0794415416798357,0.0257714209479259,0,0,0.3930241493014856,0.7832135145497577,10.053664953536623,1,0,17.09190210172026,0.0,0,3.8918202981106265,9.33024578366448,0.0,7.762170607138205,1,11.088476294450215,0.0257714209479259,2.3978952727983707,0
org_ieee_mobile_mcoe_ieee,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.516535232843619,2.0794415416798357,0.0341170539120354,0,0,0.3647735713236299,0.7562505919433945,9.97417902099722,1,0,16.588979205456255,0.0,0,3.8918202981106265,9.162534972766537,0.0,7.427144133408616,1,11.088476294450215,0.0341170539120354,2.3978952727983707,0
paper_puzzle_fold_fun_play,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3.1818783411750435,2.302585092994046,0.029217696892456,0,0,0.437578917865492,0.8222953859129852,10.130472565813712,1,0,17.092150408807925,0.0,0,3.8918202981106265,9.53684057383822,0.0,7.555905093611346,1,11.088476294450215,0.029217696892456,2.6390573296152584,0
math_games_education_learn_logic_fun,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,2.4744724923358716,2.4849066497880004,0.0104131499484884,0,0,0.4180721841535383,0.7954907719673828,10.12165698757315,1,0,18.144623731225373,0.0,0,3.8918202981106265,9.472385840326837,0.0,8.672486075822272,0,11.088476294450215,0.0104131499484884,2.9444389791664403,0
pedometer_stepcounter_calorieburner_pedometerforwalking,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3.044303136705533,1.9459101490553132,0.0201339715259598,0,0,0.3803892948576439,0.7883448687418734,10.006564560062015,1,0,16.879148926010302,0.0,0,3.8918202981106265,9.244424855203064,0.0,7.635303886259415,0,11.088476294450215,0.0201339715259598,2.1972245773362196,0
pdf_reader_pdfviewer_pdfeditor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3.0698584615727413,2.1972245773362196,0.0289847833361737,0,0,0.4238213720052993,0.7489283507634855,10.098309873190177,1,0,17.069635372971746,0.0,0,3.8918202981106265,9.465814823727516,0.0,7.604396348796338,1,11.088476294450215,0.0289847833361737,2.4849066497880004,0
org_thunderdog_challegram,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,3.0758773162492052,2.0794415416798357,0.022663826466539,0,0,0.438679346690899,0.7839009369323388,10.132640476736418,1,0,17.300767063000734,0.0,0,3.8918202981106265,9.54207825831366,0.0,7.759187438507795,0,11.088476294450215,0.022663826466539,2.3978952727983707,0
maxplayer_mediaplayer_videoplayer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.9124659203982013,2.302585092994046,0.0174098974182427,0,0,0.3512128993098964,0.843190343111033,9.960231106668374,1,0,17.21408650667147,0.0,0,3.8918202981106265,9.103169953646148,0.0,8.111328003286733,0,11.088476294450215,0.0174098974182427,2.6390573296152584,0
mirchi_livevideo_chat,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.48104277410843,2.6390573296152584,0.0141932110525211,0,0,0.4243102039293125,0.8792142940042349,10.113552743059818,1,0,17.851444858405774,0.0,0,3.044522437723423,9.482363914682416,0.0,8.369388996647842,0,11.088476294450215,0.0141932110525211,3.1354942159291497,0
org_acharyaprashant_apbooks,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2.3828762313093836,2.4849066497880004,0.0112401447079853,0,0,0.481711265701861,0.7981354392416788,10.209083586128514,1,0,18.29323205980445,0.0,0,3.8918202981106265,9.7341886794102,0.0,8.559294367434873,1,11.088476294450215,0.0112401447079853,2.8903717578961645,0
net_openkochi_yatripartner,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.4858083395740125,2.302585092994046,0.0144516603934715,0,0,0.4825351098248981,0.8141511243331505,10.202481711131671,1,0,18.015468628838775,0.0,0,3.8918202981106265,9.72976268150723,0.0,8.286017468404763,0,11.088476294450215,0.0144516603934715,2.772588722239781,0
org_telegram_messenger,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,3.0618796038584186,2.302585092994046,0.0160085165677181,0,0,0.4529038925170905,0.8084249724429897,10.152534262826835,1,0,17.829547134274122,0.0,0,3.8918202981106265,9.60117088497841,0.0,8.228710798793687,1,11.088476294450215,0.0160085165677181,2.6390573296152584,0
mobi_mangatoon_novel_portuguese,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.3944546375215525,2.1972245773362196,0.0203673754640574,0,0,0.4409803954468265,0.7841912072103041,10.13171708364666,1,0,17.468688764334424,0.0,0,3.8918202981106265,9.54758739263709,0.0,7.921535632133549,0,11.088476294450215,0.0203673754640574,2.5649493574615367,0
net_skyscanner_android_main,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.8695194658262695,2.302585092994046,0.0148541165410197,0,0,0.4761101714116503,0.8361048173315498,10.19375133289182,1,0,18.01193552716475,0.0,0,3.044522437723423,9.704290568545112,0.0,8.30795254527102,0,11.088476294450215,0.0148541165410197,2.70805020110221,0
myradio_radio_fmradio_liveradio_radiostation,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.10918516026655,2.5649493574615367,0.0232951054678387,0,0,0.4091905205419209,0.9297013443252096,10.098784104119591,1,0,17.25078187311018,0.0,0,3.8918202981106265,9.423621735282993,0.0,7.827639546366422,1,11.088476294450215,0.0232951054678387,3.044522437723423,0
music_ytstream_youtify,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.098940208050612,2.302585092994046,0.0149568202078131,0,0,0.4356020370273892,0.8595492137873398,10.134654184615345,1,0,17.8168414746607,0.0,0,3.8918202981106265,9.535442846415757,0.0,8.281723990411392,1,11.088476294450215,0.0149568202078131,2.772588722239781,0
org_player,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.6584221740073524,1.9459101490553132,0.00978159029627,0,0,0.4861834316754311,0.7323534939822224,10.20655499233947,1,0,18.17113711972922,0.0,0,4.110873864173311,9.74327107320596,0.0,8.428143374582726,0,11.088476294450215,0.00978159029627,2.0794415416798357,0
net_manta_comic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.529241829244131,2.0794415416798357,0.0137931589638055,0,0,0.4629464177923212,0.8008282478702532,10.173898680219828,1,0,17.97119766462684,0.0,0,3.8918202981106265,9.649597295410638,0.0,8.321907968230423,0,11.088476294450215,0.0137931589638055,2.4849066497880004,0
notion_id,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2.932531320303113,2.4849066497880004,0.0141888056651956,0,0,0.4554564878696736,0.8581718781903529,10.169079676137924,1,0,17.994362507865343,0.0,0,3.8918202981106265,9.62457597573894,0.0,8.370084326378025,1,11.088476294450215,0.0141888056651956,2.8903717578961645,0
mymusic_offlinemusicplayer_mp3player_playmusic,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.2634243298259547,2.1972245773362196,0.016219828129406,0,0,0.4489748149888515,0.8057852590909222,10.159765177970352,1,0,17.831829702802768,0.0,0,3.044522437723423,9.59759794301241,0.0,8.234564993267135,1,11.088476294450215,0.016219828129406,2.5649493574615367,0
org_ondc_nirmitbap,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3.0590467312780247,2.3978952727983707,0.0149641723028044,0,0,0.4469408965545192,0.7808865057697495,10.151313063597527,1,0,17.784362718588245,0.0,0,3.044522437723423,9.583594292722356,0.0,8.201111644442758,0,11.088476294450215,0.0149641723028044,2.772588722239781,0
photo_cameraselfie_sweet_camera,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,3.2228566527502474,1.791759469228055,0.0086890289667435,0,0,0.4995360757050536,0.7029281330093327,10.22526526760871,1,0,18.305750742021974,0.0,0,4.110873864173311,9.796040728348885,0.0,8.509967146324497,0,11.090614254734977,0.0086890289667435,1.9459101490553132,0
org_videolan_vlc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2.734861864242811,2.4849066497880004,0.01476102770761,0,0,0.4564112704818267,0.7814731983324968,10.164569933625309,1,0,17.897739859228924,0.0,0,3.044522437723423,9.62268442397868,0.0,8.275376374836407,1,11.088476294450215,0.01476102770761,2.8903717578961645,0
money_super_payments,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.2920346129387306,2.5649493574615367,0.0160063097096609,0,0,0.4497247565957951,0.8848330390431619,10.158886565774232,1,0,17.72286713251984,0.0,0,3.8918202981106265,9.598784322541798,0.0,8.124446855715847,1,11.088476294450215,0.0160063097096609,3.091042453358316,0
org_thoughtcrime_securesms,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3.1021342574795687,2.302585092994046,0.0089793700167091,0,0,0.5022512813421882,0.7792553587583173,10.22520418087803,1,0,18.577560160246737,0.0,0,3.8918202981106265,9.802838631599442,0.0,8.774931387494947,0,11.090614254734977,0.0089793700167091,2.70805020110221,0
me_ingala_galachat,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2.6931642799532316,2.9444389791664403,0.0276935856556679,0,0,0.2835024065296174,1.0723319698729734,9.741752337959108,1,0,16.282292866346143,0.0,0,3.8918202981106265,8.641385189966709,0.0,7.641564441260972,0,11.071330462204312,0.0276935856556679,3.49650756146648,0
org_mozilla_firefox,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,2.9422828205276086,1.9459101490553132,0.0076405559682429,0,0,0.5056054023383525,0.7148390180966948,10.23782168772185,1,0,18.67572732242185,0.0,0,4.110873864173311,9.823831790596188,0.0,8.85209276347713,0,11.088476294450215,0.0076405559682429,2.1972245773362196,0
0005FAFA5FA61EA3FD6CAE8684ABE566B9F3513751AF5944066DA426CDCA02AE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2.4038767829230903,1.9459101490553132,0.0157713733798521,0,0,0.4397408194643811,0.8318176917867383,10.107664470659184,1,0,16.609639612502257,0.0,0,4.110873864173311,9.519636114619042,0.0,7.0909098220799835,0,11.088476294450215,0.0157713733798521,2.0794415416798357,1
000E609685B5DC5311F74F6C99E23811212AF904E95D18E23C39CDD4E55715DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2.691141115255318,1.9459101490553132,0.0258260658938325,0,0,0.4043726397397736,0.8255634534968688,10.00146257755617,1,0,15.755006321622217,0.0,0,4.110873864173311,9.312556298911804,0.0,6.444131256700441,0,11.088476294450215,0.0258260658938325,2.0794415416798357,1
00038EC8855A2CC9170C0F0882181482C9977CC4D3AF93475E2CED20BAC87601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.969699380318614,2.0794415416798357,0.0210415936523162,0,0,0.4301574131501812,0.8000009106403068,10.081672856430416,1,0,16.3908339188933,0.0,0,3.8918202981106265,9.467282558909243,0.0,6.92461239604856,0,11.088476294450215,0.0210415936523162,2.1972245773362196,1
00040F7E1034634D2B8B438E37E43E04D2523496FC668C592BB4F5C562E16073,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.0708927267279336,1.9459101490553132,0.0021055775537665,0,0,0.4969605659950301,0.7335733034150063,10.250058481609914,1,0,18.47643207053141,0.0,0,4.110873864173311,9.889763499226667,0.0,8.586905803827538,0,11.088476294450215,0.0021055775537665,2.0794415416798357,1
0004AD1FC2C5E5D358D40A69E215E621FFF591805EDEC110DAD79E1093CA7CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2.704398471251524,1.791759469228055,0.0464819571217657,0,0,0.3682171994615976,0.825687314881178,9.90399629403443,1,0,15.53283146193719,0.0,0,4.110873864173311,9.103223117022456,0.0,6.431331081933479,0,11.071330462204312,0.0464819571217657,1.9459101490553132,1
00043914D385019B70FA2D0E289EC3FDF8A07CCED326C03EA3CF3D71BBBB1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.3868562797818105,1.791759469228055,0.0097836296289701,0,0,0.4836689387325817,0.751366140386497,10.19246653514904,1,0,17.10853350564837,0.0,0,3.044522437723423,9.722742297672552,0.0,7.3864708488298945,0,11.088476294450215,0.0097836296289701,1.9459101490553132,1
000461DA0D6436E86A764335BECEC402D2B8EDAD0C04B5B4650F18DA926EBABD,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2.1718798813521736,1.791759469228055,0.0108705128071152,0,0,0.5020414530040246,0.7586724907948232,10.199262147031352,1,0,17.17367673576594,0.0,0,4.110873864173311,9.777398127954989,0.0,7.396948602621014,0,11.088476294450215,0.0108705128071152,1.9459101490553132,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.201559287855188,1.6094379124341005,0.0116370012005758,0,0,0.4683479972522714,0.7155165123109537,10.192169567602134,1,0,17.496539376321653,0.0,0,3.8918202981106265,9.68220210324254,0.0,7.814803429489359,0,11.088476294450215,0.0116370012005758,1.9459101490553132,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.7242406880377033,1.791759469228055,0.0133792770421662,0,0,0.5040563426961504,0.7364451544816566,10.215872369805522,1,0,17.495528514730637,0.0,0,3.8918202981106265,9.799371338171834,0.0,7.696667081526462,0,11.088476294450215,0.0133792770421662,1.9459101490553132,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2.201559287855188,1.6094379124341005,0.0116370012005758,0,0,0.4683479972522714,0.7155165123109537,10.192169567602134,1,0,17.496539376321653,0.0,0,3.8918202981106265,9.68220210324254,0.0,7.814803429489359,0,11.088476294450215,0.0116370012005758,1.9459101490553132,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2.7242406880377033,1.791759469228055,0.0133792770421662,0,0,0.5040563426961504,0.7364451544816566,10.215872369805522,1,0,17.495528514730637,0.0,0,3.8918202981106265,9.799371338171834,0.0,7.696667081526462,0,11.088476294450215,0.0133792770421662,1.9459101490553132,1
000E7209DAFCBBDD351F4E2B433E7CFC2B5C03F56A2B9CE1CF0841EE27360257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2.405743306671502,1.791759469228055,0.0071649399925976,0,0,0.5017494619797761,0.7284247149642501,10.219507033852286,1,0,17.577096901387886,0.0,0,4.110873864173311,9.796014042914056,0.0,7.78155595923534,0,11.088476294450215,0.0071649399925976,1.9459101490553132,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.063590697315248,1.3862943611198906,0.0158567441237553,0,0,0.2844501737426769,0.7234557202935307,9.788669753529543,1,0,15.962236378985123,0.0,0,4.110873864173311,8.691395763294667,0.0,7.271703706887368,0,11.088476294450215,0.0158567441237553,1.791759469228055,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.334603287939879,2.1972245773362196,0.0238321939636714,0,0,0.4160897769326806,0.8612377199955898,10.03640187283244,1,0,15.95273645642978,0.0,0,3.8918202981106265,9.381937611491947,0.0,6.5722825426940075,0,11.088476294450215,0.0238321939636714,2.4849066497880004,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.063590697315248,1.3862943611198906,0.0158567441237553,0,0,0.2844501737426769,0.7234557202935307,9.788669753529543,1,0,15.962236378985123,0.0,0,4.110873864173311,8.691395763294667,0.0,7.271703706887368,0,11.088476294450215,0.0158567441237553,1.791759469228055,1
